Home_Past3_Form,Home_Past5_Form,Home_Streak,Home_Current_Standing,Home_Past_Standing,Home_Goals_Per_Game,Home_Shots_Per_Game,Home_SOT_Per_Game,Home_Corners_Per_Game,Home_Fouls_Per_Game,Home_Reds_Last2,Home_Yellows_Last2,Home_Goals_Against_Per_Game,Home_Shots_Against_Per_Game,Home_SOT_Against_Per_Game,Home_Corners_Against_Per_Game,Home_Fouls_Against_Per_Game,Away_Past3_Form,Away_Past5_Form,Away_Streak,Away_Current_Standing,Away_Past_Standing,Away_Goals_Per_Game,Away_Shots_Per_Game,Away_SOT_Per_Game,Away_Corners_Per_Game,Away_Fouls_Per_Game,Away_Goals_Against_Per_Game,Away_Shots_Against_Per_Game,Away_SOT_Against_Per_Game,Away_Corners_Against_Per_Game,Away_Fouls_Against_Per_Game,Away_Reds_Last2,Away_Yellows_Last2,Home_H2H_Past3,Home_H2H_Past5,Away_H2H_Past3,Away_H2H_Past5,Match_Result
0,2,0,11,17,1.15,12.52,4.07,5.0,12.33,0,4,1.22,12.33,3.93,5.3,8.85,-1,0,-2,20,16,1.45,13.45,5.45,4.27,11.45,1.64,19.27,4.73,8.36,13.64,0,2,0,-1,0,1,1
2,4,2,1,4,2.19,15.52,6.15,6.11,9.63,0,5,0.56,8.59,2.56,4.04,9.22,3,3,3,2,1,2.93,20.04,7.41,8.22,9.41,0.7,6.85,2.93,2.74,8.11,1,4,0,1,0,-1,1
-2,-4,-2,12,13,1.32,11.54,4.64,5.14,9.89,0,3,1.61,12.93,5.57,5.32,10.93,-1,-2,0,5,3,1.71,12.46,4.75,5.07,10.86,1.18,14.0,5.29,5.43,11.21,1,4,-2,-2,2,2,-1
-1,-1,-1,5,6,1.82,13.0,4.68,6.68,11.29,0,1,1.32,14.29,4.96,5.61,12.5,-3,-4,-3,17,17,0.86,13.25,4.36,4.75,10.82,2.11,13.96,5.21,6.04,10.04,0,2,2,3,-2,-3,0
0,-1,-1,8,11,1.43,11.46,4.04,5.64,8.86,0,4,1.46,14.71,4.54,6.18,11.75,1,2,1,9,17,1.18,12.68,4.11,5.04,12.5,1.21,12.36,3.93,5.21,8.82,0,6,0,0,0,0,-1
1,1,-1,11,15,1.21,10.29,3.14,3.86,12.75,0,5,1.39,15.21,5.0,5.46,9.57,3,3,4,6,9,1.79,12.89,4.61,6.14,10.57,1.0,10.79,3.5,4.64,10.54,0,3,-2,-2,2,2,-1
-2,-2,-2,15,10,0.82,11.32,3.75,4.89,11.71,0,4,1.39,13.18,4.14,5.5,12.14,3,4,3,1,4,2.21,15.39,6.11,6.04,9.64,0.57,8.93,2.57,4.36,9.07,0,2,-3,-3,3,3,-1
0,0,1,10,8,1.29,13.36,4.54,6.57,11.25,0,2,1.32,9.57,3.79,4.14,12.18,-3,-4,-3,23,11,0.92,11.17,3.58,4.5,9.83,2.33,17.17,6.25,7.83,11.33,0,2,2,1,-2,-1,-1
0,0,1,13,14,1.0,12.11,3.64,5.43,11.0,1,6,1.64,11.68,4.43,6.11,9.64,-1,-1,1,16,7,1.14,9.71,3.32,4.11,9.96,1.79,17.71,5.71,7.04,10.39,0,4,-1,-1,1,1,-1
1,1,-1,2,1,2.86,19.96,7.25,8.39,9.25,0,5,0.79,7.04,3.0,2.79,8.18,3,5,6,3,5,2.14,16.96,6.07,5.46,9.07,1.07,9.07,3.11,3.54,12.11,0,5,1,-1,-1,1,1
1,0,-1,15,12,0.83,10.83,3.48,4.55,10.69,0,3,1.45,14.83,4.52,6.72,9.93,1,3,1,2,1,2.83,19.79,7.14,8.38,9.1,0.79,7.17,2.97,2.76,8.21,0,3,-3,-4,3,4,0
1,-1,2,13,7,1.21,9.76,3.38,4.14,10.07,0,5,1.72,17.62,5.66,7.03,10.52,-3,-4,-3,16,10,0.83,11.48,3.83,5.03,11.59,1.41,13.14,4.14,5.59,11.97,0,2,-1,1,1,-1,-1
1,3,-1,3,5,2.1,16.76,5.93,5.34,9.07,0,4,1.1,9.28,3.14,3.69,11.86,-3,-4,-3,12,13,1.34,11.52,4.62,5.07,9.97,1.66,13.0,5.59,5.38,11.03,0,4,-1,1,1,-1,-1
3,4,4,1,4,2.21,15.28,6.03,6.1,9.55,0,1,0.59,9.17,2.69,4.52,9.03,-1,-1,-2,12,15,1.17,10.17,3.03,3.93,12.62,1.41,15.34,5.14,5.52,9.28,0,7,3,3,-3,-3,1
1,0,1,4,3,1.76,12.55,4.79,5.14,10.97,0,4,1.21,13.9,5.24,5.34,11.24,-1,-1,-2,9,11,1.41,11.38,3.97,5.62,8.9,1.48,14.79,4.62,6.28,11.76,1,2,3,4,-3,-4,1
-2,-3,0,17,17,0.9,13.52,4.41,4.86,11.1,0,3,2.1,13.9,5.21,6.03,10.14,-1,-1,-1,16,14,0.97,12.21,3.66,5.48,11.1,1.69,11.66,4.45,6.07,9.76,1,2,-1,0,1,0,1
2,2,2,8,17,1.21,12.83,4.21,5.17,12.48,0,5,1.21,12.24,3.86,5.21,8.86,1,2,0,18,21,1.23,10.46,3.46,6.08,10.77,0.92,11.38,3.62,6.08,8.23,0,3,0,0,0,0,0
3,5,5,6,9,1.79,13.1,4.76,6.17,10.24,0,1,0.97,10.66,3.38,4.69,10.48,0,0,-1,10,8,1.24,13.52,4.62,6.59,11.28,1.34,9.69,3.83,4.24,12.14,0,4,-1,-3,1,3,1
0,1,0,7,2,1.62,13.62,5.72,5.86,11.55,0,4,1.41,11.34,4.52,4.03,12.66,-1,-1,1,20,16,1.46,13.69,5.54,4.69,11.08,1.54,18.46,4.77,8.0,13.54,0,4,3,4,-3,-4,0
-1,-2,1,13,10,0.87,11.33,3.77,5.07,11.53,0,0,1.37,13.2,4.13,5.57,12.0,-3,-2,-3,9,11,1.43,11.67,4.03,5.7,9.0,1.53,14.8,4.63,6.2,11.7,1,4,-1,0,1,0,1
1,-1,-1,14,7,1.17,9.93,3.4,4.17,10.17,0,5,1.73,17.27,5.53,7.0,10.5,0,2,0,2,1,2.8,19.93,7.2,8.43,9.0,0.83,7.13,2.97,2.7,8.07,0,3,-2,-4,2,4,-1
-1,1,-2,3,5,2.03,16.83,5.93,5.47,8.77,0,1,1.1,9.13,3.17,3.67,12.0,0,-2,0,19,16,1.5,13.36,5.36,5.0,10.86,1.57,18.29,4.86,8.07,13.71,0,2,3,3,-3,-3,1
3,5,6,5,9,1.8,13.2,4.8,6.1,10.13,0,0,0.97,10.67,3.37,4.67,10.43,-1,-2,-2,16,14,0.97,12.0,3.63,5.53,11.07,1.7,11.63,4.5,6.07,9.63,0,0,1,1,-1,-1,1
1,1,0,7,2,1.63,13.7,5.73,5.97,11.7,0,6,1.43,11.27,4.47,4.2,12.5,2,1,2,5,3,1.8,12.63,4.8,5.1,10.93,1.23,14.1,5.27,5.43,11.27,0,2,-1,-1,1,1,1
0,-2,1,17,17,0.93,13.43,4.47,4.9,10.93,0,3,2.07,13.63,5.13,6.07,10.13,0,-2,0,21,11,1.07,11.57,4.0,4.86,9.79,2.14,17.14,6.36,8.07,11.29,0,7,1,0,-1,0,1
2,2,0,8,17,1.2,12.83,4.17,5.23,12.47,0,2,1.2,12.13,3.87,5.1,9.17,-1,-2,1,11,13,1.33,11.3,4.6,5.0,10.17,1.6,13.2,5.6,5.5,10.67,0,6,0,0,0,0,1
3,5,5,1,4,2.2,15.27,6.07,6.03,9.33,1,1,0.6,9.27,2.77,4.53,9.07,-1,-2,-2,10,8,1.23,13.43,4.57,6.5,11.2,1.37,9.9,3.9,4.23,11.97,0,4,1,3,-1,-3,1
-1,-1,0,6,6,1.83,13.07,4.77,6.83,11.3,0,7,1.37,14.53,5.1,5.73,12.57,-3,-1,-3,12,15,1.17,10.23,3.1,3.97,12.53,1.43,15.33,5.2,5.47,9.07,0,2,0,0,0,0,-1
-3,-2,-3,11,8,1.26,13.39,4.55,6.48,11.39,0,3,1.48,9.94,3.94,4.26,12.0,-1,1,1,3,5,2.03,17.1,6.03,5.58,9.06,1.1,9.13,3.16,3.71,11.94,0,2,-1,-3,1,3,1
-3,-3,-4,10,11,1.39,11.48,4.0,5.81,9.19,0,5,1.52,14.55,4.55,6.19,11.52,3,5,6,1,4,2.29,15.13,6.03,6.0,9.45,0.65,9.35,2.81,4.58,9.32,1,1,-3,-2,3,2,-1
1,1,-1,5,3,1.77,12.48,4.81,5.03,10.87,0,1,1.26,14.03,5.32,5.39,11.19,-1,-1,-2,15,7,1.16,9.74,3.35,4.13,10.13,1.81,17.26,5.61,6.97,10.35,0,3,2,3,-2,-3,1
-3,-3,-3,16,14,0.94,11.74,3.55,5.42,11.23,0,2,1.71,11.65,4.55,6.1,9.74,1,-1,2,13,10,0.87,11.19,3.71,5.1,11.35,1.32,12.97,4.1,5.68,12.1,1,3,0,-1,0,1,0
2,2,1,2,1,2.84,19.84,7.23,8.35,8.9,0,3,0.84,7.03,2.94,2.71,8.1,1,1,1,7,2,1.65,13.65,5.77,5.9,11.61,1.42,11.16,4.48,4.16,12.39,0,4,1,2,-1,-2,-1
0,2,1,14,12,0.9,10.52,3.48,4.32,10.32,0,1,1.42,15.06,4.71,6.87,9.81,2,0,2,17,17,0.97,13.45,4.48,4.94,10.97,2.03,13.52,5.06,5.9,10.03,0,2,1,0,-1,0,1
-1,-1,1,11,15,1.19,10.55,3.29,4.13,12.48,0,1,1.42,15.23,5.19,5.58,9.1,2,3,1,8,17,1.23,12.84,4.26,5.23,12.32,1.16,11.94,3.84,5.06,9.16,0,2,1,1,-1,-1,0
-1,-3,-1,12,13,1.29,11.13,4.55,4.97,10.13,0,5,1.61,13.19,5.65,5.48,10.58,-1,-2,-1,6,6,1.81,13.03,4.77,6.9,11.26,1.39,14.71,5.23,5.84,12.52,0,4,-2,-4,2,4,-1
3,5,7,1,4,2.31,15.31,6.12,5.91,9.34,0,2,0.62,9.16,2.72,4.47,9.19,-2,-2,0,15,14,0.91,11.78,3.53,5.44,11.34,1.66,11.38,4.41,5.97,9.94,0,6,2,4,-2,-4,1
-3,-1,-3,16,7,1.12,9.66,3.28,4.03,10.06,0,2,1.91,17.12,5.66,6.78,10.41,2,2,2,13,12,0.94,10.56,3.56,4.28,10.34,1.41,15.19,4.69,7.03,10.03,0,1,0,0,0,0,1
-1,-1,-1,3,5,2.0,17.03,5.97,5.56,9.06,0,2,1.16,9.25,3.28,3.62,12.0,-3,-5,-5,11,11,1.34,11.22,3.88,5.66,9.06,1.56,14.75,4.69,6.09,11.34,0,3,1,3,-1,-3,-1
3,5,8,4,9,1.88,13.47,4.94,6.09,10.38,0,5,0.94,10.59,3.25,4.69,10.94,-2,-2,-2,21,11,1.06,11.62,3.94,4.88,9.38,2.12,16.44,6.06,7.5,11.38,0,1,2,2,-2,-2,0
1,0,-1,18,17,0.97,13.62,4.47,5.16,11.16,0,4,2.03,13.47,5.09,5.81,10.06,-1,-3,-2,12,13,1.28,11.12,4.53,4.94,10.19,1.66,13.09,5.56,5.41,10.44,0,4,-1,1,1,-1,-1
2,3,2,7,2,1.66,13.56,5.81,5.81,11.56,0,2,1.41,11.5,4.5,4.53,12.31,-1,-1,1,10,8,1.31,13.38,4.62,6.31,11.47,1.47,10.09,3.94,4.28,11.91,0,5,3,3,-3,-3,0
1,3,0,8,17,1.25,12.84,4.28,5.19,12.16,0,1,1.19,11.97,3.84,5.0,9.19,1,2,1,5,3,1.88,12.5,4.88,4.91,10.91,1.22,13.81,5.19,5.25,11.09,0,2,-2,-3,2,3,-1
0,-1,1,6,6,1.84,12.94,4.72,6.78,11.09,0,3,1.38,14.59,5.19,5.78,12.5,0,0,-1,2,1,2.78,19.91,7.16,8.59,8.94,0.88,7.16,3.06,2.72,8.16,0,4,-3,-4,3,4,-1
2,0,0,14,10,0.84,10.94,3.59,5.0,11.5,1,5,1.28,12.97,4.06,5.69,12.19,0,-2,0,11,15,1.22,10.62,3.31,4.09,12.41,1.44,15.16,5.19,5.53,9.03,0,4,0,0,0,0,0
0,-2,0,10,8,1.3,13.21,4.58,6.27,11.48,0,5,1.45,10.52,4.06,4.33,11.85,-1,-1,-1,6,6,1.79,12.73,4.61,6.67,11.03,1.42,14.58,5.24,5.7,12.85,0,1,-3,-3,3,3,0
-1,-3,1,10,11,1.33,11.21,3.82,5.61,9.21,0,2,1.52,14.85,4.7,6.18,11.27,-1,-1,1,15,7,1.12,9.58,3.3,4.03,10.21,1.85,16.88,5.48,6.67,10.45,0,1,-1,-1,1,1,-1
1,-1,0,11,15,1.21,10.76,3.52,4.18,12.39,0,4,1.42,15.03,5.15,5.45,8.97,1,1,2,18,21,1.24,10.24,3.59,5.47,11.18,0.94,11.12,3.41,5.76,8.24,0,6,0,0,0,0,-1
1,0,-1,15,12,0.91,10.52,3.45,4.24,10.39,0,3,1.39,14.94,4.67,6.94,10.18,1,1,0,14,10,0.85,10.94,3.61,4.94,11.36,1.27,13.03,4.24,5.73,12.18,0,3,1,1,-1,-1,1
1,2,1,2,1,2.79,19.73,7.15,8.42,9.39,0,7,0.85,7.12,3.0,2.73,8.18,2,4,0,5,9,1.85,13.61,4.94,6.27,10.39,0.94,10.58,3.24,4.67,11.06,0,2,3,1,-3,-1,1
-2,-4,-1,16,14,0.88,11.67,3.48,5.36,11.18,0,5,1.67,11.52,4.45,5.97,9.88,2,2,0,7,2,1.64,13.88,5.88,5.82,11.52,1.39,11.39,4.45,4.55,12.3,0,3,-3,-3,3,3,1
1,3,2,4,3,1.88,12.39,4.88,4.82,10.88,0,5,1.21,13.94,5.18,5.42,11.18,-1,-3,-2,3,5,1.94,17.06,5.94,5.67,9.06,1.15,9.3,3.24,3.64,12.06,0,1,1,1,-1,-1,-1
1,1,-1,4,3,1.82,12.18,4.76,4.76,10.82,1,8,1.24,13.91,5.12,5.41,11.18,-1,-1,-1,11,15,1.18,10.71,3.47,4.18,12.21,1.41,14.79,5.06,5.38,9.03,0,2,0,1,0,-1,1
-1,-3,-1,10,11,1.29,10.97,3.71,5.56,9.32,0,4,1.5,14.47,4.59,6.15,11.56,0,-1,0,6,6,1.74,12.53,4.53,6.59,11.03,1.38,14.41,5.09,5.68,12.76,0,4,-1,-2,1,2,0
-1,-1,1,3,5,1.94,16.94,5.85,5.65,9.12,0,4,1.12,9.18,3.18,3.62,11.97,-1,1,1,18,17,1.0,13.65,4.5,5.15,11.21,1.97,13.56,5.09,5.91,10.35,0,2,3,5,-3,-5,-1
-1,1,-1,15,10,0.82,11.09,3.62,4.94,11.35,0,1,1.26,12.88,4.21,5.68,12.18,-1,-1,1,12,13,1.27,11.12,4.52,5.03,10.3,1.61,13.03,5.45,5.39,10.39,0,5,0,-1,0,1,1
1,-1,0,10,8,1.26,13.09,4.44,6.24,11.44,0,4,1.41,10.38,4.0,4.32,11.82,1,-1,2,15,7,1.12,9.35,3.24,4.06,10.53,1.79,16.47,5.32,6.59,10.53,0,4,-3,-3,3,3,1
0,1,-1,7,2,1.59,13.97,5.94,5.79,11.5,0,2,1.41,11.38,4.41,4.5,12.41,1,2,1,14,12,0.91,10.44,3.44,4.24,10.44,1.35,14.97,4.65,6.88,10.21,0,4,-1,0,1,0,1
0,2,-1,5,9,1.82,13.35,4.85,6.12,10.35,0,2,1.0,10.94,3.5,4.71,11.15,3,5,8,1,4,2.3,15.33,6.12,5.91,9.3,0.61,9.12,2.7,4.42,9.09,0,3,-3,-3,3,3,-1
0,1,1,8,17,1.26,13.03,4.29,5.53,12.26,0,8,1.21,11.91,3.97,4.85,9.15,1,2,2,2,1,2.79,19.82,7.29,8.35,9.53,0.85,7.06,2.97,2.68,8.21,0,6,0,-2,0,2,1
-2,-1,-2,11,15,1.17,10.71,3.51,4.11,12.11,0,3,1.43,14.69,5.06,5.49,9.06,0,-2,0,10,11,1.29,11.0,3.71,5.63,9.2,1.49,14.54,4.51,6.06,11.6,0,6,-1,-1,1,1,1
-1,1,-1,14,12,0.91,10.34,3.4,4.11,10.34,0,4,1.43,15.17,4.8,6.83,10.2,1,1,1,9,8,1.26,13.31,4.46,6.34,11.54,1.37,10.26,3.89,4.26,11.89,0,2,-2,-4,2,4,-1
1,1,2,17,17,1.03,13.4,4.46,5.03,11.14,0,3,1.91,13.46,5.03,5.97,10.34,0,1,1,13,10,0.86,11.14,3.63,5.0,11.17,1.26,12.8,4.14,5.69,12.11,0,0,1,1,-1,-1,0
0,-1,0,16,14,0.91,11.46,3.43,5.17,11.23,0,6,1.6,11.8,4.54,6.03,9.94,-1,-3,1,19,16,1.32,13.11,4.63,5.11,11.74,1.74,18.11,5.37,7.53,13.79,0,4,2,2,-2,-2,1
-1,-1,-1,12,13,1.26,11.09,4.44,5.06,10.29,0,5,1.62,13.03,5.41,5.44,10.24,-2,0,-2,5,9,1.77,13.06,4.71,6.0,10.2,1.09,11.06,3.57,4.8,11.03,0,3,1,-1,-1,1,-1
1,-1,-1,16,7,1.09,9.26,3.14,4.0,10.63,0,4,1.77,16.6,5.31,6.69,10.66,0,2,1,7,2,1.66,14.2,6.06,5.77,11.46,1.4,11.26,4.34,4.37,12.26,0,3,-2,-3,2,3,-1
-1,-1,0,6,6,1.71,12.66,4.46,6.49,11.09,0,7,1.37,14.34,5.06,5.74,12.54,-1,-1,-1,3,5,1.89,16.74,5.77,5.71,9.14,1.14,9.06,3.17,3.54,11.89,0,6,-1,-1,1,1,-1
3,5,9,1,4,2.35,15.32,6.12,5.97,9.24,0,3,0.59,8.94,2.62,4.35,8.97,1,2,2,8,17,1.31,13.23,4.4,5.46,12.11,1.23,11.77,3.94,4.74,9.26,0,4,3,2,-3,-2,1
1,1,-1,2,1,2.77,19.46,7.17,8.14,9.63,1,3,0.91,7.43,3.11,2.69,8.17,2,2,0,18,21,1.21,10.37,3.53,5.53,11.16,0.89,10.68,3.26,5.42,8.11,0,4,0,0,0,0,1
-1,-1,1,10,15,1.19,10.86,3.58,4.25,12.0,0,2,1.39,14.56,4.97,5.39,9.11,1,-1,1,3,5,1.89,16.64,5.72,5.64,9.42,1.14,9.0,3.14,3.5,11.92,0,7,-3,-3,3,3,0
-1,-1,-2,16,7,1.06,9.22,3.08,4.03,10.81,0,4,1.78,16.53,5.31,6.61,10.64,-1,-3,-1,19,16,1.25,13.0,4.5,5.0,11.6,1.8,18.2,5.4,7.45,13.9,0,3,1,0,-1,0,-1
-1,-1,-2,14,12,0.92,10.61,3.44,4.14,10.42,0,4,1.44,15.36,4.92,6.86,10.28,-1,0,1,5,9,1.78,13.06,4.81,5.97,10.03,1.08,11.14,3.58,4.81,11.17,0,2,-1,-3,1,3,-1
2,0,0,17,17,1.03,13.42,4.47,5.22,11.19,0,3,1.89,13.22,4.94,5.92,10.25,0,2,0,5,3,1.83,12.22,4.83,4.92,10.78,1.25,13.58,5.03,5.28,11.14,0,7,-2,-4,2,4,1
2,1,1,15,14,0.97,11.69,3.5,5.19,11.36,1,6,1.56,11.78,4.47,5.94,9.92,1,0,-1,8,17,1.28,13.14,4.33,5.47,11.86,1.22,11.72,3.92,4.75,9.19,0,0,0,0,0,0,1
1,1,1,2,1,2.75,19.36,7.08,8.14,9.5,1,2,0.89,7.44,3.03,2.75,8.11,2,3,2,9,8,1.28,13.56,4.58,6.39,11.58,1.36,10.53,3.92,4.28,11.92,0,2,2,1,-2,-1,1
-2,-3,0,21,11,1.05,11.5,4.05,4.85,9.8,0,6,2.0,16.05,5.75,7.7,11.6,0,0,0,14,10,0.86,10.97,3.58,4.97,11.06,1.25,12.83,4.17,5.86,12.14,0,2,-3,-2,3,2,0
-1,-3,-2,14,13,1.26,11.17,4.43,5.06,10.46,0,6,1.63,13.03,5.49,5.43,10.06,-2,-2,-1,11,11,1.25,10.97,3.67,5.53,9.25,1.5,14.58,4.56,6.14,11.5,0,6,-1,-2,1,2,1
-1,-1,-1,6,6,1.69,12.5,4.39,6.36,11.14,0,9,1.39,14.31,5.03,5.67,12.72,1,2,2,7,2,1.67,14.19,6.03,5.72,11.42,1.36,11.17,4.25,4.39,12.39,0,5,-1,-1,1,1,1
3,5,10,1,4,2.31,15.17,6.03,5.94,9.17,0,2,0.57,8.97,2.6,4.4,8.8,0,2,-1,18,21,1.15,10.25,3.35,5.5,10.9,0.95,10.95,3.3,5.55,7.95,0,2,1,1,-1,-1,1
-2,0,-2,18,21,1.1,9.9,3.29,5.43,10.76,0,1,1.0,11.33,3.48,5.67,7.81,-1,-1,1,12,13,1.33,11.25,4.5,5.17,10.25,1.58,12.75,5.39,5.33,10.11,0,5,0,0,0,0,1
1,0,0,13,10,0.86,11.0,3.57,4.97,11.0,0,2,1.24,12.89,4.16,5.76,12.14,0,-1,1,6,6,1.7,12.43,4.38,6.22,11.14,1.35,14.19,5.0,5.62,12.78,0,7,-1,-1,1,1,0
0,0,0,3,5,1.86,16.62,5.7,5.57,9.57,0,7,1.14,9.19,3.19,3.54,11.81,-3,-1,-3,16,7,1.05,9.51,3.03,4.14,10.84,1.78,16.38,5.32,6.54,10.62,0,5,3,2,-3,-2,1
1,1,-1,9,8,1.27,13.38,4.51,6.38,11.57,0,6,1.38,10.68,4.0,4.24,11.89,0,-1,0,10,15,1.19,11.0,3.62,4.27,11.89,1.38,14.59,4.97,5.32,9.27,0,2,1,1,-1,-1,1
1,0,2,4,9,1.81,13.16,4.95,5.95,10.08,0,2,1.05,10.97,3.54,4.78,11.08,2,2,1,17,17,1.03,13.38,4.43,5.24,11.46,1.84,13.16,4.95,6.0,10.19,0,4,2,2,-2,-2,-1
1,0,-1,7,2,1.62,14.08,5.97,5.68,11.51,0,3,1.38,11.14,4.24,4.3,12.35,-1,-2,0,21,11,1.05,11.67,4.05,4.71,9.9,1.95,15.86,5.62,7.57,11.48,0,8,1,3,-1,-3,1
-1,-1,-2,8,17,1.27,13.22,4.32,5.51,11.7,0,1,1.24,11.65,3.89,4.73,9.27,-3,-3,-3,15,12,0.89,10.46,3.41,4.14,10.35,1.49,15.41,5.05,6.81,10.32,0,3,1,-1,-1,1,0
0,0,-1,5,3,1.78,12.19,4.84,5.03,10.7,0,7,1.24,13.54,4.97,5.3,11.41,3,5,11,1,4,2.31,15.28,6.06,6.0,9.06,0.56,8.81,2.58,4.39,8.78,0,1,-2,-2,2,2,-1
-2,-2,-2,11,11,1.22,10.76,3.62,5.43,9.32,0,4,1.57,14.57,4.62,6.22,11.27,2,2,2,14,14,1.0,11.62,3.49,5.16,11.38,1.54,11.89,4.46,5.97,9.81,2,6,1,0,-1,0,-1
1,-1,1,19,16,1.29,12.9,4.57,4.95,11.52,0,2,1.76,18.29,5.19,7.48,13.81,1,3,2,2,1,2.73,19.27,7.08,8.0,9.54,0.89,7.43,3.0,2.84,8.19,0,1,-2,-4,2,4,-1
3,4,3,12,14,1.05,11.79,3.55,5.16,11.42,1,4,1.5,11.84,4.37,5.95,9.63,-2,-2,-2,5,3,1.74,12.24,4.82,5.0,10.53,1.24,13.53,5.03,5.24,11.32,0,4,0,-1,0,1,0
0,0,0,6,6,1.68,12.29,4.37,6.16,11.42,1,5,1.34,13.97,4.95,5.5,12.82,-1,0,1,18,21,1.09,10.05,3.27,5.5,10.77,0.95,11.14,3.41,5.55,7.73,0,1,-1,-1,1,1,0
0,-2,-1,10,15,1.16,10.95,3.58,4.24,11.76,0,3,1.37,14.58,5.0,5.29,9.21,-1,-1,-1,19,16,1.27,12.64,4.41,4.82,11.23,1.95,18.45,5.5,7.32,13.73,0,3,-1,-1,1,1,0
3,3,3,2,1,2.82,19.34,7.21,7.89,9.61,0,1,0.89,7.42,2.95,2.82,8.11,0,0,0,14,10,0.87,10.87,3.55,4.87,11.08,1.24,12.74,4.16,5.71,12.39,0,2,2,4,-2,-4,0
-1,-3,-1,21,11,1.0,11.5,4.0,4.59,9.77,0,5,2.05,15.73,5.64,7.41,11.77,-3,-4,-3,12,11,1.18,10.74,3.55,5.42,9.16,1.61,14.66,4.66,6.18,11.32,0,3,0,0,0,0,1
2,4,2,16,17,1.05,13.45,4.58,5.21,11.61,0,6,1.82,12.95,4.95,5.89,10.16,-2,0,0,8,17,1.26,13.11,4.32,5.5,11.74,1.24,11.47,3.82,4.66,9.34,0,1,-1,-1,1,1,-1
-1,-1,-1,13,13,1.3,11.14,4.43,5.11,10.14,0,1,1.57,12.76,5.32,5.38,10.14,1,2,1,9,8,1.26,13.39,4.55,6.32,11.45,1.34,10.63,3.95,4.21,11.76,0,6,1,0,-1,0,0
-2,-2,0,15,12,0.89,10.32,3.34,4.08,10.39,0,4,1.47,15.24,5.03,6.76,10.39,2,2,1,3,5,1.89,16.66,5.76,5.68,9.5,1.11,9.13,3.16,3.53,11.61,0,3,-1,-3,1,3,1
-3,-3,-4,17,7,1.03,9.45,3.0,4.11,10.66,0,4,1.82,16.42,5.39,6.63,10.53,1,-1,-1,4,9,1.79,12.95,4.95,5.84,10.05,1.08,11.11,3.71,4.76,11.24,0,1,0,0,0,0,1
3,5,12,1,4,2.27,15.22,6.08,5.92,9.03,0,2,0.54,8.95,2.62,4.38,8.65,1,1,1,7,2,1.68,14.05,5.97,5.63,11.68,1.34,11.05,4.21,4.24,12.21,0,0,-1,-1,1,1,1
0,0,0,19,16,1.26,12.43,4.35,4.78,11.3,0,5,1.91,18.09,5.35,7.13,13.61,2,3,0,11,14,1.03,11.87,3.51,5.1,11.46,1.46,11.97,4.38,5.87,9.72,0,3,-3,-3,3,3,1
-3,-4,-4,13,11,1.15,10.62,3.54,5.41,9.18,1,3,1.59,14.69,4.67,6.13,11.28,-1,-1,0,10,15,1.15,10.92,3.54,4.21,11.74,1.36,14.41,4.95,5.26,9.31,0,4,0,0,0,0,1
0,1,0,14,10,0.9,10.72,3.54,4.79,10.97,0,4,1.26,13.05,4.21,5.92,12.31,1,2,-1,17,17,1.08,13.38,4.59,5.1,11.64,1.85,12.82,4.92,5.82,10.21,0,5,0,-2,0,2,-1
0,2,0,9,8,1.26,13.33,4.51,6.31,11.49,0,2,1.33,10.67,4.0,4.28,11.74,0,-2,1,15,12,0.9,10.23,3.31,4.0,10.36,1.44,15.33,5.0,6.85,10.49,0,4,2,4,-2,-4,0
0,-1,0,18,21,1.09,10.13,3.3,5.48,10.87,0,3,0.96,11.13,3.43,5.48,7.78,2,2,0,2,1,2.79,19.49,7.18,8.05,9.59,0.92,7.36,2.95,2.79,8.08,0,2,-1,-1,1,1,-1
0,0,-1,3,5,1.85,16.72,5.72,5.79,9.62,0,1,1.1,9.08,3.13,3.46,11.54,1,0,0,6,6,1.67,12.26,4.36,6.1,11.36,1.33,13.92,4.92,5.49,12.82,1,4,2,3,-2,-3,0
-1,-1,-2,4,9,1.77,13.08,5.03,5.82,10.0,0,0,1.1,11.03,3.74,4.74,11.31,0,-2,0,13,13,1.29,11.16,4.47,5.16,10.16,1.55,12.71,5.26,5.39,10.21,0,1,0,1,0,-1,1
-2,-1,0,5,3,1.69,12.36,4.82,4.95,10.59,0,3,1.21,13.56,4.95,5.18,11.36,0,-1,1,20,11,1.0,11.7,4.04,4.57,9.78,1.96,15.3,5.52,7.3,11.7,1,2,2,2,-2,-2,1
-1,1,-1,7,2,1.64,13.92,5.92,5.62,11.64,0,3,1.36,11.18,4.23,4.41,12.08,-1,-3,1,17,7,1.05,9.41,3.05,4.1,10.74,1.79,16.46,5.46,6.59,10.46,0,4,3,4,-3,-4,-1
0,0,1,8,17,1.31,12.97,4.31,5.44,11.74,0,1,1.26,11.46,3.85,4.56,9.44,3,5,13,1,4,2.26,15.24,6.05,6.05,8.97,0.53,8.95,2.66,4.39,8.68,0,3,-3,-3,3,3,-1
-2,-2,-1,13,13,1.28,11.03,4.41,5.23,10.38,0,2,1.62,12.87,5.33,5.44,10.21,3,5,14,1,4,2.26,15.18,6.05,6.0,9.03,0.54,8.97,2.67,4.33,8.62,0,2,-3,-4,3,4,-1
